transaction_id,customer_id,amount,previous_successes,previous_failures,customer_age_days,is_subscription,is_active,failure_reason,failed,recovered
T101576,C1007,1891.89,6,0,1218,1,1,temporary_failure,0,1
T101577,C1330,1268.21,1,2,1098,1,1,temporary_failure,1,1
T101578,C1775,2411.79,6,1,436,1,1,checkout_abandoned,0,1
T101579,C1673,5658.28,10,2,1164,1,1,checkout_abandoned,0,1
T101580,C1151,1485.73,2,1,832,1,1,checkout_abandoned,0,1
T101581,C1085,2250.24,6,3,1337,1,1,insufficient_funds,0,1
T101582,C1147,4468.01,4,0,464,0,1,technical_error,0,1
T101583,C1624,1511.98,4,3,756,0,1,expired_method,0,1
T101584,C1381,687.91,6,0,1146,0,1,expired_method,0,1
T101585,C1548,2125.65,5,0,581,0,0,technical_error,0,1
T101586,C1285,256.92,2,0,535,0,1,technical_error,0,1
T101587,C1700,238.94,5,0,96,0,1,authentication_failure,0,1
T101588,C1082,1719.45,3,0,1047,1,1,temporary_failure,0,1
T101589,C1514,230.74,2,2,402,0,1,expired_method,0,1
T101590,C1897,499.51,4,0,694,0,0,insufficient_funds,0,1
T101591,C1815,1007.2,4,4,523,0,1,checkout_abandoned,0,1
T101592,C1709,779.72,2,2,765,0,1,temporary_failure,0,1
T101593,C1523,1198.88,6,4,169,1,1,authentication_failure,1,1
T101594,C1746,3086.07,6,3,1325,0,1,temporary_failure,0,1
T101595,C1386,1601.76,4,1,227,0,1,checkout_abandoned,0,1
T101596,C1707,713.73,6,0,1454,1,1,insufficient_funds,0,1
T101597,C1471,3699.05,2,0,792,0,0,technical_error,0,1
T101598,C1119,458.68,3,0,555,0,1,checkout_abandoned,0,1
T101599,C1396,1581.95,1,0,49,0,1,insufficient_funds,0,1
T101600,C1532,421.97,4,0,35,1,0,temporary_failure,0,1
T101601,C1261,1618.47,5,1,500,1,1,insufficient_funds,0,1
T101602,C1805,1054.72,4,0,1430,1,1,temporary_failure,0,1
T101603,C1256,3015.97,6,2,1058,0,1,technical_error,0,1
T101604,C1734,2299.66,4,2,208,0,1,expired_method,1,0
T101605,C1226,862.34,5,3,380,0,1,technical_error,0,1
T101606,C1053,746.8,6,0,100,0,1,expired_method,0,1
T101607,C1867,1057.52,3,0,408,0,1,expired_method,0,1
T101608,C1500,5468.06,4,1,469,0,1,expired_method,0,1
T101609,C1506,4511.12,8,1,566,1,1,checkout_abandoned,0,1
T101610,C1854,647.94,4,1,234,1,1,insufficient_funds,0,1
T101611,C1364,2441.01,7,0,798,0,1,temporary_failure,0,1
T101612,C1280,365.56,4,2,98,1,1,temporary_failure,0,1
T101613,C1593,957.66,5,1,1329,1,1,expired_method,0,1
T101614,C1714,668.03,2,0,1208,1,0,expired_method,0,1
T101615,C1158,2986.81,9,1,1375,0,1,technical_error,0,1
T101616,C1632,508.75,1,0,582,1,0,insufficient_funds,0,1
T101617,C1059,1848.28,5,0,1303,1,0,temporary_failure,0,1
T101618,C1727,1340.14,4,1,721,1,0,temporary_failure,0,1
T101619,C1128,1174.28,3,1,353,1,1,temporary_failure,0,1
T101620,C1736,4692.34,7,2,1208,0,1,checkout_abandoned,0,1
T101621,C1721,5012.92,4,1,479,0,1,checkout_abandoned,0,1
T101622,C1882,1201.96,3,1,921,1,0,checkout_abandoned,1,1
T101623,C1115,1033.35,6,0,848,0,1,checkout_abandoned,0,1
T101624,C1209,432.61,4,1,795,0,1,expired_method,0,1
T101625,C1526,1335.16,3,0,1028,0,1,technical_error,0,1
T101626,C1521,5796.31,6,4,1056,1,0,temporary_failure,0,1
T101627,C1552,1216.15,6,0,547,0,1,checkout_abandoned,1,1
T101628,C1237,2313.62,3,2,239,1,1,temporary_failure,0,1
T101629,C1281,469.6,6,4,139,1,1,expired_method,0,1
T101630,C1359,966.73,6,1,1183,0,0,insufficient_funds,1,1
T101631,C1201,1894.76,2,3,636,1,1,temporary_failure,0,1
T101632,C1758,1450.11,8,0,175,0,0,expired_method,0,1
T101633,C1278,2486.17,3,1,1282,0,0,expired_method,0,1
T101634,C1235,852.35,10,0,691,1,0,authentication_failure,0,1
T101635,C1494,360.51,4,2,584,0,1,checkout_abandoned,0,1
T101636,C1004,3107.48,4,1,1306,0,1,temporary_failure,0,1
T101637,C1666,663.74,3,0,252,0,1,temporary_failure,0,1
T101638,C1442,1958.54,8,2,377,1,1,checkout_abandoned,0,1
T101639,C1029,1878.34,7,0,708,0,1,insufficient_funds,1,1
T101640,C1109,384.59,8,0,636,0,1,insufficient_funds,1,1
T101641,C1610,2942.0,3,1,267,1,1,technical_error,0,1
T101642,C1727,875.74,6,0,1368,0,1,insufficient_funds,0,1
T101643,C1805,1395.89,6,0,216,0,1,temporary_failure,1,1
T101644,C1075,1023.89,7,1,1141,1,0,authentication_failure,0,1
T101645,C1838,4523.06,3,0,265,1,1,checkout_abandoned,0,1
T101646,C1146,3668.79,8,0,256,1,1,insufficient_funds,0,1
T101647,C1128,344.04,8,1,1259,1,1,authentication_failure,0,1
T101648,C1853,7288.99,5,1,187,0,1,insufficient_funds,0,1
T101649,C1042,805.34,11,2,1176,1,1,insufficient_funds,0,1
T101650,C1356,6482.28,2,0,1179,0,1,temporary_failure,0,1
T101651,C1041,1105.27,3,4,1110,0,1,temporary_failure,0,1
T101652,C1034,1037.23,4,0,47,0,1,insufficient_funds,0,1
T101653,C1017,1112.65,4,0,401,1,1,expired_method,0,1
T101654,C1677,991.69,8,3,601,0,1,checkout_abandoned,1,1
T101655,C1153,8895.47,4,2,669,0,1,temporary_failure,0,1
T101656,C1378,1264.87,9,1,1477,0,0,temporary_failure,1,1
T101657,C1588,1067.72,8,1,803,0,0,temporary_failure,0,1
T101658,C1599,1419.07,4,3,940,1,1,authentication_failure,0,1
T101659,C1629,648.39,7,0,130,0,1,authentication_failure,0,1
T101660,C1874,4437.47,2,0,346,1,0,authentication_failure,1,0
T101661,C1342,444.38,6,2,693,1,0,temporary_failure,0,1
T101662,C1027,845.13,7,0,144,1,1,insufficient_funds,1,1
T101663,C1825,2704.02,5,1,1269,1,1,checkout_abandoned,0,1
T101664,C1287,1382.66,8,0,1068,0,1,authentication_failure,0,1
T101665,C1646,2022.14,5,0,1045,0,1,insufficient_funds,1,1
T101666,C1731,4229.64,6,0,1410,1,1,temporary_failure,0,1
T101667,C1168,2843.67,3,0,378,1,1,technical_error,0,1
T101668,C1610,1484.91,5,1,1074,0,0,insufficient_funds,0,1
T101669,C1268,6418.93,5,0,63,1,0,technical_error,0,1
T101670,C1749,836.1,3,1,1162,0,1,insufficient_funds,0,1
T101671,C1821,1242.36,7,0,290,0,1,expired_method,0,1
T101672,C1455,1309.2,5,1,1369,0,0,expired_method,0,1
T101673,C1685,1240.39,6,4,258,0,1,insufficient_funds,0,1
T101674,C1401,600.7,3,3,1030,0,0,authentication_failure,0,1
T101675,C1476,408.41,5,1,899,0,1,checkout_abandoned,0,1
T101676,C1702,1831.52,4,4,596,0,0,expired_method,0,1
T101677,C1634,832.88,2,4,366,1,1,temporary_failure,0,1
T101678,C1558,5601.87,5,1,496,0,1,temporary_failure,0,1
T101679,C1576,1268.5,6,1,1420,0,1,technical_error,1,1
T101680,C1130,1109.19,3,3,1409,1,0,temporary_failure,1,1
T101681,C1822,3043.47,6,0,1078,0,1,expired_method,0,1
T101682,C1363,1811.02,6,0,1468,1,1,insufficient_funds,0,1
T101683,C1705,1174.22,4,0,541,1,1,insufficient_funds,0,1
T101684,C1819,828.36,5,2,766,0,0,technical_error,1,1
T101685,C1693,20811.82,3,2,992,0,1,temporary_failure,0,1
T101686,C1292,1756.96,3,3,216,0,1,temporary_failure,0,1
T101687,C1371,3020.94,4,0,1149,1,1,expired_method,0,1
T101688,C1794,621.91,3,1,688,1,1,insufficient_funds,0,1
T101689,C1029,868.28,5,2,294,0,1,expired_method,0,1
T101690,C1149,6530.63,7,0,947,0,1,expired_method,0,1
T101691,C1779,3818.83,5,3,105,0,1,technical_error,0,1
T101692,C1296,1887.89,6,1,833,1,1,checkout_abandoned,0,1
T101693,C1011,1006.08,1,0,892,0,1,checkout_abandoned,0,1
T101694,C1512,1123.8,2,2,519,1,1,checkout_abandoned,0,1
T101695,C1676,806.67,7,0,1297,1,0,temporary_failure,0,1
T101696,C1113,562.48,10,2,835,1,1,temporary_failure,1,1
T101697,C1187,2678.15,4,2,70,1,0,checkout_abandoned,0,1
T101698,C1807,2006.45,6,1,1162,0,1,authentication_failure,0,1
T101699,C1744,2326.36,6,4,98,1,1,authentication_failure,0,1
T101700,C1227,1040.36,6,2,1111,1,1,checkout_abandoned,0,1
T101701,C1310,1622.51,8,0,79,0,1,technical_error,1,1
T101702,C1098,968.71,4,1,694,0,0,authentication_failure,0,1
T101703,C1055,776.28,9,0,402,0,1,expired_method,0,1
T101704,C1623,4676.46,3,4,633,1,0,temporary_failure,0,1
T101705,C1664,1467.23,7,2,1418,1,1,insufficient_funds,1,1
T101706,C1758,1959.79,6,4,1490,1,1,checkout_abandoned,0,1
T101707,C1406,2506.93,6,1,1185,1,1,expired_method,0,1
T101708,C1069,1481.09,4,1,1264,0,1,temporary_failure,0,1
T101709,C1312,1604.35,5,3,475,1,1,technical_error,0,1
T101710,C1289,592.9,3,0,1031,1,1,insufficient_funds,0,1
T101711,C1762,683.97,6,1,441,0,0,temporary_failure,0,1
T101712,C1548,657.96,4,0,944,1,1,temporary_failure,1,1
T101713,C1751,2109.26,3,3,283,0,1,technical_error,0,1
T101714,C1148,1412.57,1,1,1138,1,0,checkout_abandoned,0,1
T101715,C1467,684.01,2,0,1381,0,1,authentication_failure,0,1
T101716,C1739,2069.52,4,1,1341,1,1,insufficient_funds,0,1
T101717,C1244,2013.42,5,0,1291,0,1,technical_error,0,1
T101718,C1491,795.34,8,1,1390,0,1,expired_method,1,1
T101719,C1849,1311.77,8,0,242,0,0,insufficient_funds,0,1
T101720,C1507,2019.0,2,3,1197,0,1,temporary_failure,0,1
T101721,C1365,703.62,2,2,1337,0,0,insufficient_funds,0,1
T101722,C1482,2048.1,3,1,894,0,1,expired_method,0,1
T101723,C1201,1678.69,5,4,865,1,1,technical_error,0,1
T101724,C1154,633.08,6,1,812,0,1,expired_method,0,1
T101725,C1450,1579.47,6,2,719,0,1,checkout_abandoned,1,1
T101726,C1501,1762.06,4,1,858,1,0,checkout_abandoned,0,1
T101727,C1073,837.57,5,3,1105,1,1,temporary_failure,1,1
T101728,C1713,888.5,4,0,163,0,1,technical_error,0,1
T101729,C1296,628.72,5,2,1320,0,1,authentication_failure,0,1
T101730,C1017,956.47,8,2,263,0,1,authentication_failure,0,1
T101731,C1641,1327.35,5,1,701,0,1,temporary_failure,0,1
T101732,C1217,890.34,9,0,1477,0,0,authentication_failure,0,1
T101733,C1061,439.81,4,0,17,1,1,temporary_failure,1,1
T101734,C1616,799.16,8,3,1222,0,1,temporary_failure,0,1
T101735,C1042,979.49,2,2,44,0,0,temporary_failure,1,0
T101736,C1025,2471.62,3,2,811,0,1,expired_method,0,1
T101737,C1039,2092.41,2,0,1171,1,0,checkout_abandoned,1,1
T101738,C1803,2507.81,2,1,1141,1,1,checkout_abandoned,0,1
T101739,C1131,769.5,4,3,1341,1,1,temporary_failure,1,1
T101740,C1498,1489.45,4,2,149,1,1,checkout_abandoned,0,1
T101741,C1229,217.61,7,2,1394,0,1,insufficient_funds,0,1
T101742,C1108,1847.69,4,0,164,1,1,temporary_failure,1,0
T101743,C1172,2117.89,7,0,668,1,1,expired_method,0,1
T101744,C1435,1028.94,7,2,322,0,1,checkout_abandoned,0,1
T101745,C1478,1671.66,8,1,1251,1,1,checkout_abandoned,0,1
T101746,C1102,430.01,5,1,575,0,0,temporary_failure,0,1
T101747,C1866,734.51,5,1,1256,1,1,temporary_failure,0,1
T101748,C1524,2378.17,2,5,1399,0,1,expired_method,0,1
T101749,C1275,1965.38,3,1,710,0,1,checkout_abandoned,0,1
T101750,C1613,983.49,2,1,411,0,1,technical_error,0,1
T101751,C1044,2461.49,4,2,742,1,1,insufficient_funds,1,0
T101752,C1817,1485.82,5,1,1380,0,1,temporary_failure,0,1
T101753,C1017,917.67,5,2,393,0,1,insufficient_funds,0,1
T101754,C1330,1167.8,3,2,861,1,1,technical_error,0,1
T101755,C1569,951.88,5,2,670,1,1,technical_error,0,1
T101756,C1823,551.24,8,0,1140,0,1,technical_error,0,1
T101757,C1497,3437.55,6,1,792,0,0,authentication_failure,0,1
T101758,C1815,874.79,6,1,1375,1,1,insufficient_funds,1,0
T101759,C1012,717.47,3,2,352,1,1,technical_error,0,1
T101760,C1318,425.38,5,0,1357,1,1,technical_error,0,1
T101761,C1592,185.49,4,1,865,1,1,temporary_failure,0,1
T101762,C1216,2266.8,4,1,585,0,1,checkout_abandoned,0,1
T101763,C1339,2428.93,1,1,791,1,1,technical_error,0,1
T101764,C1776,3277.31,8,4,512,0,1,technical_error,0,1
T101765,C1661,1197.77,5,0,575,0,1,checkout_abandoned,0,1
T101766,C1081,1052.06,7,0,1348,0,1,insufficient_funds,0,1
T101767,C1727,915.26,7,3,649,1,0,checkout_abandoned,0,1
T101768,C1485,980.03,2,1,1220,0,1,insufficient_funds,0,1
T101769,C1374,3102.13,5,2,832,1,1,expired_method,0,1
T101770,C1710,1313.06,6,0,1460,0,1,expired_method,0,1
T101771,C1200,1778.55,6,1,701,1,0,insufficient_funds,0,1
T101772,C1537,961.5,0,0,668,0,1,insufficient_funds,0,1
T101773,C1466,3607.02,5,1,193,1,1,insufficient_funds,0,1
T101774,C1089,321.0,7,1,483,1,1,expired_method,0,1
T101775,C1268,536.25,5,1,1213,0,0,authentication_failure,0,1
T101776,C1655,1780.74,4,0,1333,1,1,authentication_failure,0,1
T101777,C1571,4978.87,6,1,106,1,1,checkout_abandoned,0,1
T101778,C1489,1131.36,3,4,345,0,1,authentication_failure,0,1
T101779,C1877,712.1,2,3,1214,0,1,checkout_abandoned,0,1
T101780,C1538,2836.98,3,0,1474,1,1,temporary_failure,0,1
T101781,C1047,1707.48,3,2,412,0,1,temporary_failure,0,1
T101782,C1288,3525.09,9,1,1495,0,1,temporary_failure,0,1
T101783,C1778,508.89,6,3,245,1,1,checkout_abandoned,0,1
T101784,C1016,3323.43,4,1,615,0,1,insufficient_funds,0,1
T101785,C1711,419.33,4,3,232,1,1,insufficient_funds,0,1
T101786,C1401,1079.09,6,2,925,0,1,checkout_abandoned,0,1
T101787,C1794,1825.46,5,1,632,0,1,temporary_failure,0,1
T101788,C1086,1539.96,4,0,1296,1,1,temporary_failure,0,1
T101789,C1250,2967.41,6,2,71,1,1,expired_method,0,1
T101790,C1391,340.36,4,0,1262,0,0,expired_method,0,1
T101791,C1782,1488.84,8,2,248,0,1,expired_method,0,1
T101792,C1335,3293.58,4,0,567,0,1,technical_error,0,1
T101793,C1629,1400.34,0,0,765,1,1,insufficient_funds,1,1
T101794,C1519,568.64,3,1,616,0,0,authentication_failure,0,1
T101795,C1137,2851.59,6,4,394,0,0,authentication_failure,0,1
T101796,C1883,823.67,6,1,952,1,1,expired_method,0,1
T101797,C1688,721.81,5,1,372,1,1,technical_error,0,1
T101798,C1840,656.81,7,1,1174,1,1,technical_error,0,1
T101799,C1498,1154.0,4,3,581,0,1,checkout_abandoned,0,1
T101800,C1827,1536.55,5,3,986,0,1,temporary_failure,0,1
T101801,C1727,517.07,4,2,969,0,1,technical_error,0,1
T101802,C1477,603.21,6,2,1485,1,1,temporary_failure,0,1
T101803,C1594,795.63,11,0,1088,0,0,authentication_failure,0,1
T101804,C1223,654.43,5,2,1140,0,1,insufficient_funds,1,1
T101805,C1372,1376.87,4,2,296,0,1,temporary_failure,0,1
T101806,C1402,1756.21,3,0,1386,1,1,technical_error,0,1
T101807,C1443,1584.31,6,1,1246,1,1,technical_error,1,1
T101808,C1490,1586.05,2,0,910,1,1,technical_error,0,1
T101809,C1615,4690.26,5,1,896,0,0,temporary_failure,1,1
T101810,C1273,1840.45,3,0,703,1,0,expired_method,0,1
T101811,C1526,2411.43,5,1,190,0,1,technical_error,0,1
T101812,C1159,981.46,8,1,1198,0,1,temporary_failure,0,1
T101813,C1152,2718.96,4,1,1129,1,1,authentication_failure,0,1
T101814,C1620,946.94,7,2,1474,0,0,insufficient_funds,0,1
T101815,C1188,1823.63,8,1,1036,0,1,temporary_failure,0,1
T101816,C1813,478.89,11,1,1238,1,1,technical_error,0,1
T101817,C1098,1517.28,4,3,404,0,1,temporary_failure,0,1
T101818,C1131,644.49,3,0,307,0,1,authentication_failure,0,1
T101819,C1805,2702.75,9,2,704,1,1,expired_method,1,1
T101820,C1171,2583.52,6,2,1199,0,1,insufficient_funds,0,1
T101821,C1183,943.91,4,0,918,0,1,temporary_failure,0,1
T101822,C1364,6230.31,6,0,1375,1,1,authentication_failure,1,1
T101823,C1039,1080.95,6,3,1435,0,1,technical_error,0,1
T101824,C1527,399.81,2,0,149,0,1,checkout_abandoned,0,1
T101825,C1888,746.7,10,0,1277,0,0,authentication_failure,0,1
T101826,C1497,612.1,5,2,1336,0,1,checkout_abandoned,0,1
T101827,C1516,1780.59,5,0,759,1,1,checkout_abandoned,0,1
T101828,C1349,530.32,3,1,1244,1,1,insufficient_funds,0,1
T101829,C1397,893.9,5,0,1372,0,0,insufficient_funds,0,1
T101830,C1722,1695.81,6,1,19,0,0,technical_error,0,1
T101831,C1161,1486.21,7,4,906,0,1,authentication_failure,0,1
T101832,C1016,1326.79,4,1,962,0,1,temporary_failure,0,1
T101833,C1493,1472.18,1,1,80,1,1,checkout_abandoned,0,1
T101834,C1426,1014.47,6,0,1152,0,1,temporary_failure,0,1
T101835,C1108,402.3,10,1,916,1,0,checkout_abandoned,0,1
T101836,C1894,994.63,4,2,1470,0,1,checkout_abandoned,0,1
T101837,C1450,1903.71,4,0,136,1,0,checkout_abandoned,0,1
T101838,C1311,1208.7,9,0,269,0,1,temporary_failure,0,1
T101839,C1739,1796.54,6,1,237,1,1,technical_error,0,1
T101840,C1170,862.57,5,1,454,1,0,authentication_failure,0,1
T101841,C1546,2823.56,11,1,787,0,1,checkout_abandoned,0,1
T101842,C1414,196.91,5,2,1248,1,0,insufficient_funds,0,1
T101843,C1251,1489.33,6,3,1422,1,0,expired_method,0,1
T101844,C1759,3683.65,6,2,249,0,1,expired_method,0,1
T101845,C1781,4118.62,2,1,389,0,1,temporary_failure,0,1
T101846,C1141,1125.67,7,1,341,0,1,insufficient_funds,0,1
T101847,C1274,495.39,3,0,935,0,1,temporary_failure,0,1
T101848,C1416,3732.58,1,1,426,0,0,insufficient_funds,0,1
T101849,C1608,1288.33,5,3,174,0,1,authentication_failure,0,1
T101850,C1739,1188.89,4,0,859,1,0,insufficient_funds,0,1
T101851,C1891,685.64,7,2,1229,1,0,temporary_failure,0,1
T101852,C1039,524.57,4,2,248,0,0,insufficient_funds,0,1
T101853,C1814,2044.48,4,2,288,0,0,technical_error,0,1
T101854,C1029,2213.66,4,0,79,1,1,insufficient_funds,0,1
T101855,C1477,1558.0,2,2,28,0,1,expired_method,0,1
T101856,C1318,755.19,6,0,247,1,0,authentication_failure,1,0
T101857,C1245,602.6,4,3,920,0,1,authentication_failure,0,1
T101858,C1748,457.52,7,3,1406,1,0,temporary_failure,0,1
T101859,C1697,879.71,4,0,1273,0,1,expired_method,0,1
T101860,C1272,629.93,5,2,1375,1,1,insufficient_funds,1,1
T101861,C1440,371.67,6,1,1449,0,1,expired_method,0,1
T101862,C1748,2183.12,6,0,1368,0,0,expired_method,1,1
T101863,C1239,498.05,6,1,1348,0,1,insufficient_funds,0,1
T101864,C1377,2801.59,6,2,79,0,1,expired_method,0,1
T101865,C1266,1800.02,4,0,207,0,1,expired_method,0,1
T101866,C1359,1670.3,4,1,1026,0,1,checkout_abandoned,0,1
T101867,C1340,4670.31,9,1,1295,0,1,insufficient_funds,0,1
T101868,C1389,510.63,4,2,853,1,1,technical_error,0,1
T101869,C1577,2579.44,9,2,203,1,0,technical_error,0,1
T101870,C1689,1071.45,4,1,141,1,0,technical_error,1,1
T101871,C1003,9212.37,5,1,384,0,1,expired_method,0,1
T101872,C1429,1006.67,4,0,1103,0,1,insufficient_funds,0,1
T101873,C1142,891.82,6,1,776,1,1,insufficient_funds,0,1
T101874,C1376,1843.0,5,3,755,0,1,technical_error,0,1
T101875,C1670,1145.18,3,0,1478,1,1,insufficient_funds,0,1
T101876,C1324,758.36,7,2,380,1,1,expired_method,0,1
T101877,C1146,646.97,7,0,1473,0,1,insufficient_funds,0,1
T101878,C1293,3998.42,4,1,239,0,1,temporary_failure,0,1
T101879,C1665,559.7,6,1,1175,1,1,checkout_abandoned,0,1
T101880,C1432,1583.38,2,2,1116,1,1,insufficient_funds,0,1
T101881,C1705,2957.61,3,0,764,0,0,authentication_failure,0,1
T101882,C1585,3066.74,7,1,1471,0,0,temporary_failure,0,1
T101883,C1399,853.0,6,1,1499,1,1,insufficient_funds,0,1
T101884,C1817,1147.52,5,2,963,0,1,insufficient_funds,0,1
T101885,C1889,992.13,4,1,1361,0,1,authentication_failure,0,1
T101886,C1344,423.58,3,0,933,1,1,checkout_abandoned,0,1
T101887,C1140,2004.48,7,2,1246,1,1,checkout_abandoned,0,1
T101888,C1187,1378.67,4,1,192,0,1,insufficient_funds,0,1
T101889,C1805,3945.93,7,1,364,0,1,technical_error,1,1
T101890,C1061,722.41,6,0,979,1,1,expired_method,0,1
T101891,C1380,3030.62,4,0,574,0,1,insufficient_funds,0,1
T101892,C1710,3195.27,7,1,1253,0,0,authentication_failure,0,1
T101893,C1807,1387.56,3,0,1004,1,0,insufficient_funds,0,1
T101894,C1440,262.92,6,0,37,0,0,expired_method,1,0
T101895,C1319,911.94,4,0,823,1,1,temporary_failure,1,1
T101896,C1302,5112.29,5,1,1210,1,1,authentication_failure,0,1
T101897,C1344,1673.7,4,1,1412,1,1,temporary_failure,0,1
T101898,C1011,2253.07,3,1,460,1,1,temporary_failure,0,1
T101899,C1062,1252.79,5,1,496,0,0,temporary_failure,0,1
T101900,C1845,1132.77,5,1,1282,1,1,authentication_failure,0,1
T101901,C1226,330.13,5,1,216,1,1,temporary_failure,0,1
T101902,C1153,2430.99,4,0,1277,1,1,technical_error,0,1
T101903,C1711,3010.2,3,0,688,1,0,checkout_abandoned,0,1
T101904,C1564,656.45,4,1,223,1,1,expired_method,0,1
T101905,C1772,1171.29,8,1,1117,0,0,authentication_failure,0,1
T101906,C1571,1058.59,7,2,36,0,1,temporary_failure,0,1
T101907,C1584,1835.58,3,3,1068,0,0,checkout_abandoned,1,1
T101908,C1660,890.45,4,1,824,0,1,expired_method,1,1
T101909,C1861,2693.25,3,1,829,0,1,temporary_failure,0,1
T101910,C1575,1413.03,6,2,78,0,1,checkout_abandoned,0,1
T101911,C1310,197.93,4,2,203,1,1,expired_method,0,1
T101912,C1885,1866.91,6,2,306,0,1,insufficient_funds,0,1
T101913,C1243,2827.83,2,2,566,0,1,checkout_abandoned,0,1
T101914,C1493,564.51,5,1,1309,1,0,checkout_abandoned,1,0
T101915,C1366,1819.92,7,0,976,0,0,expired_method,1,1
T101916,C1330,5284.16,5,3,301,0,1,technical_error,0,1
T101917,C1107,1456.88,3,1,612,0,1,expired_method,0,1
T101918,C1226,3153.35,5,2,335,0,1,insufficient_funds,0,1
T101919,C1825,961.39,6,0,1185,1,1,authentication_failure,0,1
T101920,C1218,1321.51,3,1,685,1,0,temporary_failure,1,0
T101921,C1753,1148.87,1,1,1166,1,1,authentication_failure,0,1
T101922,C1506,1001.91,5,1,1245,1,1,insufficient_funds,0,1
T101923,C1259,1198.96,3,1,1024,0,1,technical_error,1,0
T101924,C1888,394.25,4,0,190,1,1,expired_method,0,1
T101925,C1774,1045.07,4,1,777,1,1,expired_method,0,1
T101926,C1517,3653.19,7,2,370,1,1,insufficient_funds,0,1
T101927,C1773,650.17,4,1,433,0,1,authentication_failure,1,0
T101928,C1054,602.09,1,2,619,0,1,insufficient_funds,1,0
T101929,C1047,1402.36,4,0,133,0,0,temporary_failure,0,1
T101930,C1727,1455.91,3,3,187,0,1,expired_method,0,1
T101931,C1689,1777.74,6,1,339,1,1,temporary_failure,0,1
T101932,C1521,1229.91,2,2,972,0,1,checkout_abandoned,0,1
T101933,C1099,1413.6,6,0,1259,0,1,technical_error,0,1
T101934,C1020,1029.51,8,1,172,1,1,temporary_failure,0,1
T101935,C1890,514.48,6,1,822,0,1,insufficient_funds,0,1
T101936,C1753,1269.6,10,2,502,0,1,insufficient_funds,0,1
T101937,C1573,2306.41,6,2,887,1,1,insufficient_funds,0,1
T101938,C1891,1970.99,5,0,480,1,1,insufficient_funds,0,1
T101939,C1490,362.06,5,0,1390,1,1,checkout_abandoned,1,1
T101940,C1419,1618.0,2,2,350,1,1,insufficient_funds,1,0
T101941,C1690,685.69,3,1,164,0,1,technical_error,0,1
T101942,C1850,3805.2,2,2,769,0,1,insufficient_funds,0,1
T101943,C1062,1710.78,5,0,1226,0,0,temporary_failure,0,1
T101944,C1145,2623.36,1,1,594,0,0,technical_error,0,1
T101945,C1216,1360.87,5,0,1292,0,0,temporary_failure,0,1
T101946,C1003,1274.69,4,2,1263,0,1,checkout_abandoned,0,1
T101947,C1160,4112.9,3,2,109,0,1,insufficient_funds,0,1
T101948,C1739,2778.26,5,1,235,1,0,checkout_abandoned,0,1
T101949,C1781,1463.22,1,0,1063,0,1,insufficient_funds,0,1
T101950,C1120,1153.15,10,1,744,1,1,temporary_failure,0,1
T101951,C1893,372.27,1,0,1255,0,1,expired_method,0,1
T101952,C1089,1708.59,13,1,1049,1,1,authentication_failure,0,1
T101953,C1329,1218.56,4,1,727,1,0,authentication_failure,0,1
T101954,C1580,2029.34,3,0,467,1,1,technical_error,1,1
